job_id,title,location,department,salary_range,company_profile,description,requirements,benefits,telecommuting,has_company_logo,has_questions,required_education,industry,function,fraudulent,employment_type_Full-time,employment_type_Other,employment_type_Part-time,employment_type_Temporary,employment_type_Unknown,required_experience_Director,required_experience_Entry level,required_experience_Executive,required_experience_Internship,required_experience_Mid-Senior level,required_experience_Not Applicable,required_experience_Unknown
15146,2759,2895,1241,874,874,13364,8389,1088,0,1,1,10,75,31,0,1,0,0,0,0,0,1,0,0,0,0,0
15147,3319,2847,1241,874,1431,4215,5500,4709,0,0,0,9,123,36,0,1,0,0,0,0,0,0,0,0,0,0,1
15148,272,1564,1054,874,468,4058,3851,1593,0,1,1,1,61,31,0,1,0,0,0,0,0,1,0,0,0,0,0
15149,1815,2535,1241,680,266,2534,11180,2541,0,1,1,10,22,7,0,1,0,0,0,0,0,1,0,0,0,0,0
15150,10522,38,1241,874,1380,11637,5822,4665,0,0,0,9,123,36,1,0,0,1,0,0,0,0,0,0,0,0,1
15151,8003,166,495,874,563,4552,1543,1146,1,1,1,7,8,14,0,0,0,0,0,0,0,1,0,0,0,0,0
15152,10430,1750,1241,874,1380,3467,9921,4709,0,0,1,9,123,36,0,0,0,0,0,1,0,0,0,0,0,0,1
15153,5577,625,156,503,167,12783,9656,3280,0,1,1,1,22,29,0,1,0,0,0,0,0,0,0,0,1,0,0
15154,1231,788,567,874,1315,9080,11520,2368,0,1,0,1,6,7,0,1,0,0,0,0,0,0,0,0,0,0,0
15155,7690,1309,379,874,1380,1090,4286,1169,0,1,1,10,123,12,0,1,0,0,0,0,0,0,0,0,1,0,0
15156,8523,2847,36,614,159,5639,243,157,0,1,0,9,26,31,0,1,0,0,0,0,0,0,0,0,0,0,1
15157,2606,231,1241,507,1380,2250,6033,5886,0,1,1,5,58,12,0,1,0,0,0,0,0,1,0,0,0,0,0
15158,4407,1662,1241,874,1380,1706,2545,4423,0,1,0,4,58,18,0,1,0,0,0,0,0,1,0,0,0,0,0
15159,8719,1579,1241,874,1337,10453,2811,3517,0,1,0,1,24,0,0,1,0,0,0,0,0,0,0,0,1,0,0
15160,10213,1901,1241,874,1431,4288,8938,4709,0,0,0,9,72,36,0,1,0,0,0,0,0,0,0,0,0,0,1
15161,3265,1345,1241,681,1380,4711,9921,2468,1,0,0,4,39,31,0,1,0,0,0,0,0,1,0,0,0,0,0
15162,3561,1564,1241,874,714,1160,7032,4175,0,1,0,9,123,36,0,0,0,0,0,1,0,0,0,0,0,0,1
15163,5940,2734,1241,874,1431,293,9921,4709,0,0,0,9,32,36,0,1,0,0,0,0,0,0,0,0,0,0,1
15164,3330,2945,1241,874,1380,2330,9921,4709,0,0,0,9,111,36,0,0,0,0,1,0,0,0,0,0,0,0,1
15165,8389,3077,1241,874,1262,5587,8755,2539,0,1,0,9,123,36,0,0,1,0,0,0,0,0,0,1,0,0,0
15166,5880,1487,1241,874,1431,208,9921,4709,0,0,0,9,0,36,0,1,0,0,0,0,0,0,0,0,0,0,1
15167,545,636,964,874,1681,10774,2901,496,0,1,1,9,29,26,0,1,0,0,0,0,0,0,0,0,1,0,0
15168,7438,2535,932,874,905,6991,10687,4709,0,1,0,9,57,36,0,1,0,0,0,0,0,0,0,0,0,0,1
15169,10145,196,1241,874,1507,7923,9894,4080,0,1,1,1,31,36,0,0,0,0,0,0,0,0,0,0,0,0,1
15170,10290,1706,360,874,585,4658,4118,4709,0,1,0,1,58,18,0,1,0,0,0,0,0,0,0,0,1,0,0
15171,9229,2535,1241,874,681,6496,10268,5740,0,1,1,0,123,18,0,1,0,0,0,0,0,0,0,0,1,0,0
15172,8514,1249,1241,874,1119,8918,5338,2624,1,1,0,1,127,31,0,1,0,0,0,0,0,0,0,0,0,0,0
15173,6398,2535,379,874,752,12541,5998,4709,0,1,0,1,61,12,0,1,0,0,0,0,0,0,0,0,0,0,0
15174,9774,1537,626,874,476,9579,3141,4709,0,1,0,1,58,18,0,1,0,0,0,0,0,0,0,0,1,0,0
15175,2781,1607,1241,874,1380,6306,11835,4709,0,0,0,10,22,12,0,1,0,0,0,0,1,0,0,0,0,0,0
15176,5597,625,1241,651,1380,2166,4502,559,0,1,0,5,61,9,0,1,0,0,0,0,0,0,0,0,1,0,0
15177,8233,1697,1241,874,893,1880,3991,3137,0,1,0,9,123,36,0,0,0,0,0,1,0,0,0,0,0,0,1
15178,2555,1060,362,874,861,6762,9921,4709,0,1,0,9,75,9,0,1,0,0,0,0,0,0,0,1,0,0,0
15179,11187,1899,1137,874,1325,1011,8748,4709,0,1,0,1,58,12,0,1,0,0,0,0,0,0,0,0,1,0,0
15180,54,210,1241,874,94,11987,10694,2812,0,1,0,1,89,22,0,1,0,0,0,0,0,0,0,1,0,0,0
15181,5594,2485,1241,874,833,6633,884,2629,0,1,1,9,61,9,0,1,0,0,0,0,0,0,0,0,1,0,0
15182,10449,765,1241,216,1380,5899,10560,5077,0,1,1,1,67,31,0,1,0,0,0,0,0,1,0,0,0,0,0
15183,4802,1899,1241,874,1431,337,9921,4709,0,0,0,9,72,36,0,1,0,0,0,0,0,0,0,0,0,0,1
15184,7196,2909,1241,874,1390,7460,3838,4709,0,1,0,9,123,36,0,0,0,0,0,1,0,0,0,0,0,0,1
15185,634,813,1241,874,788,14710,11780,6154,0,1,0,1,61,18,0,1,0,0,0,0,0,1,0,0,0,0,0
15186,8205,954,1241,874,1399,5476,703,4776,0,1,1,9,123,6,0,1,0,0,0,0,0,0,0,0,0,0,1
15187,1267,1903,1241,874,62,1826,1688,640,0,1,0,9,11,36,0,1,0,0,0,0,0,0,0,0,0,0,1
15188,633,1899,1241,874,1431,197,9921,4709,0,0,0,9,22,36,0,1,0,0,0,0,0,0,0,0,0,0,1
15189,1762,1703,1054,874,8,14089,1139,4709,1,1,0,4,4,31,0,0,0,1,0,0,0,1,0,0,0,0,0
15190,6105,296,899,874,1025,969,4648,4530,0,1,0,1,123,22,0,1,0,0,0,0,0,0,0,1,0,0,0
15191,3095,2612,1241,874,1431,4028,9921,4709,0,0,0,9,123,36,0,1,0,0,0,0,0,0,0,0,0,0,1
15192,10505,777,434,874,1346,11572,6368,4183,0,1,0,9,22,12,0,1,0,0,0,0,0,0,0,0,0,0,1
15193,3141,1083,437,711,1422,3682,1725,4916,0,1,1,1,58,12,0,1,0,0,0,0,0,0,0,0,1,0,0
15194,9834,1592,434,874,1250,9594,8851,4815,0,1,0,9,61,12,0,1,0,0,0,0,0,0,0,0,1,0,0
15195,8515,2853,1241,874,874,5003,5652,4671,0,1,0,9,123,36,0,1,0,0,0,0,0,1,0,0,0,0,0
15196,5676,1518,1241,874,486,14020,10034,4709,0,1,1,4,59,31,0,1,0,0,0,0,0,0,0,0,0,1,0
15197,7516,1487,1241,874,1431,340,9921,4709,0,0,0,9,123,36,0,1,0,0,0,0,0,0,0,0,0,0,1
15198,1256,1648,1241,874,815,5284,7189,5287,0,1,1,9,123,36,0,0,0,0,0,1,0,0,0,0,0,0,1
15199,10783,2182,1241,874,1380,6071,9921,4709,0,0,0,9,111,36,0,0,0,0,0,1,0,0,0,0,0,0,1
15200,1008,1697,1241,626,391,3377,2429,973,0,0,0,4,123,8,1,1,0,0,0,0,0,1,0,0,0,0,0
15201,1168,2539,1054,874,1264,3814,3132,4235,0,1,0,1,90,31,0,1,0,0,0,0,0,0,0,0,1,0,0
15202,7127,296,183,874,1493,925,10700,4709,0,1,0,1,58,17,0,1,0,0,0,0,0,1,0,0,0,0,0
15203,4802,2160,1241,874,1431,335,9921,4709,0,0,0,9,72,36,0,0,0,0,0,1,0,0,0,0,0,0,1
15204,7395,1249,362,874,506,13789,6040,1823,0,1,1,9,29,9,0,1,0,0,0,0,0,0,0,0,0,1,0
15205,2091,813,220,874,1382,13037,11580,5017,0,1,0,10,119,22,0,1,0,0,0,0,0,0,0,0,0,1,0
15206,5534,2535,434,798,167,12651,4518,3281,0,1,0,10,22,12,0,1,0,0,0,0,0,0,0,0,1,0,0
15207,9604,843,938,874,1373,11634,3263,1327,0,1,1,9,119,12,0,1,0,0,0,0,0,0,0,0,1,0,0
15208,3205,1806,1241,874,1507,7918,9893,4080,0,1,1,1,31,36,0,0,0,0,0,0,0,0,0,0,0,0,1
15209,6511,824,1241,874,1694,146,6295,4709,0,1,1,9,75,36,0,1,0,0,0,0,0,1,0,0,0,0,0
15210,7034,1564,423,874,397,3397,5085,2144,0,1,1,9,61,27,0,0,0,1,0,0,0,0,0,0,0,1,0
15211,1870,1915,1054,749,119,1649,2367,5506,0,1,1,4,23,31,0,1,0,0,0,0,0,0,0,0,1,0,0
15212,4351,1217,1241,657,677,11490,1274,2924,0,1,1,10,58,9,0,1,0,0,0,0,0,0,0,0,1,0,0
15213,9495,2535,1241,874,1080,8557,3954,3593,0,1,1,9,22,12,0,1,0,0,0,0,0,0,0,0,0,1,0
15214,8359,1724,1241,441,1210,11393,3886,820,0,1,1,9,75,31,0,1,0,0,0,0,0,0,0,0,0,0,0
15215,3426,1249,1241,248,1618,9162,3819,836,1,1,1,4,61,7,0,0,0,1,0,0,0,0,0,0,0,1,0
15216,3095,2734,1241,874,1431,4029,9921,4709,0,0,0,9,123,36,0,1,0,0,0,0,0,0,0,0,0,0,1
15217,5531,266,1241,874,471,12178,11192,5632,0,1,0,9,123,36,0,0,0,0,0,1,0,0,0,0,0,0,1
15218,895,625,1183,874,1203,2182,4928,4709,0,1,0,1,19,18,0,1,0,0,0,0,0,0,0,0,1,0,0
15219,310,1564,1241,736,113,5097,9344,2020,0,1,0,1,61,31,0,1,0,0,0,0,0,0,0,0,0,1,0
15220,3372,2673,1241,874,1380,14093,11011,3621,0,1,1,1,100,1,0,1,0,0,0,0,0,0,0,0,0,0,0
15221,675,1249,1009,874,1380,1310,1530,526,0,0,0,1,50,1,0,1,0,0,0,0,0,1,0,0,0,0,0
15222,3206,2934,1241,874,1507,11757,5828,4080,0,1,0,1,31,36,0,0,0,0,0,0,0,0,0,0,0,0,1
15223,2522,2834,1241,874,1380,4005,9921,4709,0,0,0,9,111,36,0,0,0,0,0,1,0,0,0,0,0,0,1
15224,1818,2535,328,874,184,13872,10831,4709,1,1,1,1,123,22,0,1,0,0,0,0,0,0,0,0,0,0,1
15225,4152,813,1241,874,1380,4920,2375,5217,0,0,0,9,75,12,0,1,0,0,0,0,0,1,0,0,0,0,0
15226,9879,594,708,188,1256,7776,10342,5977,0,1,1,10,112,20,0,1,0,0,0,0,0,0,0,0,0,1,0
15227,3137,216,434,874,1641,3523,8600,2149,0,1,0,5,21,12,0,1,0,0,0,0,0,0,0,0,1,0,0
15228,2522,2834,1241,874,1380,4006,9921,4709,0,0,0,9,111,36,0,0,0,0,0,1,0,0,0,0,0,0,1
15229,2795,1393,859,874,725,5678,3651,2342,0,1,1,9,123,20,0,1,0,0,0,0,0,0,0,0,0,1,0
15230,5115,625,688,874,846,2644,8158,792,0,1,1,1,39,31,0,1,0,0,0,0,0,0,0,0,0,0,0
15231,9469,125,1241,874,1431,4281,4169,4709,0,0,0,9,22,36,0,1,0,0,0,0,0,0,0,0,0,0,1
15232,6603,2482,1241,564,833,10250,48,2626,0,1,1,1,61,1,0,1,0,0,0,0,0,0,0,0,1,0,0
15233,9101,2539,1054,874,579,1406,2671,1699,0,1,1,1,58,31,0,1,0,0,0,0,0,0,1,0,0,0,0
15234,4666,2044,1241,874,1431,240,9921,4709,0,0,0,9,58,36,0,1,0,0,0,0,0,0,0,0,0,0,1
15235,4634,883,749,874,46,586,10538,2126,0,1,0,0,58,18,0,1,0,0,0,0,0,0,0,0,1,0,0
15236,8571,1058,1241,697,1380,6357,6290,1301,0,1,0,1,53,31,0,0,0,0,0,1,0,0,0,1,0,0,0
15237,2613,813,434,874,1612,14116,9710,3360,0,1,1,1,22,12,0,1,0,0,0,0,0,0,0,0,0,1,0
15238,7516,2612,1241,874,1431,338,9921,4709,0,0,0,9,123,36,0,1,0,0,0,0,0,0,0,0,0,0,1
15239,4130,1564,1241,874,1380,8105,5864,4709,0,0,0,9,123,36,1,0,0,0,0,0,0,0,0,0,0,0,1
15240,6257,1301,1241,874,465,10226,9921,4709,0,1,1,4,23,36,0,0,1,0,0,0,0,0,0,0,0,1,0
15241,3205,1408,1241,874,1507,7918,9893,4080,0,1,1,1,31,36,0,0,0,0,0,0,0,0,0,0,0,0,1
15242,3380,2535,253,652,566,8474,10650,3706,0,1,1,1,61,33,0,1,0,0,0,0,0,1,0,0,0,0,0
15243,309,296,112,874,1025,13856,1183,4709,0,1,0,9,123,36,0,0,0,0,0,1,0,0,0,0,0,0,1
15244,3231,1472,1054,874,381,10156,6684,4709,1,1,1,9,18,31,0,1,0,0,0,0,0,0,0,0,0,0,1
15245,6866,1393,1254,362,725,10612,6643,4709,0,1,1,0,119,7,0,1,0,0,0,0,0,1,0,0,0,0,0
15246,3990,1564,1241,446,703,8262,3255,878,0,1,1,0,4,22,0,1,0,0,0,0,0,1,0,0,0,0,0
15247,5763,394,1241,874,484,6518,9921,4709,0,1,0,9,123,36,0,0,0,0,0,1,0,0,0,0,0,0,1
15248,7413,253,169,874,218,8277,5156,4709,0,1,0,1,58,5,0,1,0,0,0,0,0,0,0,0,1,0,0
15249,6058,1560,1241,874,1579,6721,10507,5532,0,1,1,1,118,22,0,1,0,0,0,0,0,0,0,0,1,0,0
15250,5953,1807,1241,874,276,13697,1303,1596,0,1,1,1,58,31,0,1,0,0,0,0,0,0,0,0,1,0,0
15251,3506,2904,1241,562,1210,11351,9921,2252,0,1,1,9,51,31,0,1,0,0,0,0,0,0,0,0,1,0,0
15252,7326,2693,1241,874,1042,10675,9921,4709,0,1,0,9,4,36,0,0,1,0,0,0,0,0,0,0,0,0,1
15253,7151,2469,1241,874,230,2383,9645,1537,0,1,1,1,61,31,0,1,0,0,0,0,0,0,0,0,1,0,0
15254,6941,1703,1241,874,1436,3302,9257,1928,0,1,0,1,103,27,0,1,0,0,0,0,0,0,0,0,0,0,0
15255,3095,2044,1241,874,1431,4029,9921,4709,0,0,0,9,123,36,0,1,0,0,0,0,0,0,0,0,0,0,1
15256,404,1434,1241,874,1056,8379,3287,1411,0,1,0,0,51,0,0,1,0,0,0,0,0,0,0,0,0,0,0
15257,5184,367,434,874,216,10810,9261,1717,0,1,1,1,75,12,0,1,0,0,0,0,0,0,0,0,1,0,0
15258,4493,1873,1241,874,374,14512,9921,4709,0,1,0,9,123,36,0,0,0,0,0,1,0,0,0,0,0,0,1
15259,3204,2974,1241,874,1507,7918,9893,4080,0,1,1,1,31,36,0,0,0,0,0,0,0,0,0,0,0,0,1
15260,6339,625,947,874,385,12439,5530,4983,0,1,1,10,61,12,0,1,0,0,0,0,0,0,0,0,1,0,0
15261,9440,2245,303,874,383,8755,6039,4709,0,1,0,9,75,8,0,1,0,0,0,0,0,1,0,0,0,0,0
15262,9131,625,1241,874,1426,13943,8264,4094,0,1,1,10,39,12,0,1,0,0,0,0,0,0,0,0,1,0,0
15263,4791,888,660,874,1647,5547,9921,4709,0,1,1,9,119,18,0,1,0,0,0,0,0,0,0,0,0,0,1
15264,8327,2535,1241,874,752,6198,9921,4709,0,1,1,1,89,33,0,1,0,0,0,0,0,0,0,0,0,0,0
15265,4715,38,1241,874,1380,5433,5822,4665,0,0,0,9,123,36,1,0,0,1,0,0,0,0,0,0,0,0,1
15266,3718,296,984,874,805,6490,9921,4709,0,1,1,9,123,36,0,0,0,0,0,0,0,0,0,0,0,0,1
15267,2028,1807,1241,874,203,3473,9921,4709,0,1,0,9,123,36,0,0,0,0,0,1,0,0,0,0,0,0,1
15268,3204,1763,1241,874,1507,7918,9893,4080,0,1,1,1,31,36,0,0,0,0,0,0,0,0,0,0,0,0,1
15269,4107,3077,1241,874,1380,1087,1575,1169,0,1,0,9,123,36,0,0,0,0,0,1,0,0,0,0,0,0,1
15270,3086,813,1054,874,1125,8948,2832,2371,0,1,0,1,30,31,0,1,0,0,0,0,0,0,0,0,1,0,0
15271,10054,2846,633,507,188,2157,3748,537,0,1,1,0,58,18,0,1,0,0,0,0,0,0,0,0,0,0,0
15272,9973,3040,1165,874,779,5764,3249,2011,0,1,0,1,123,34,0,1,0,0,0,0,0,0,0,0,1,0,0
15273,3205,2676,1241,874,1507,7918,9893,4080,0,1,1,1,31,36,0,0,0,0,0,0,0,0,0,0,0,0,1
15274,8660,2539,434,874,905,6988,1895,4709,0,1,0,9,58,12,0,1,0,0,0,0,0,0,0,0,1,0,0
15275,3204,1548,1241,874,1507,7918,9893,4080,0,1,1,1,31,36,0,0,0,0,0,0,0,0,0,0,0,0,1
15276,7413,625,1197,874,846,6700,10901,2352,0,1,1,9,39,18,0,1,0,0,0,0,0,0,0,0,1,0,0
15277,3205,2725,1241,874,1507,7918,9893,4080,0,1,1,1,31,36,0,0,0,0,0,0,0,0,0,0,0,0,1
15278,4264,1807,1241,874,643,4990,7615,3608,0,1,1,9,123,36,0,0,1,0,0,0,0,0,0,0,0,1,0
15279,3205,124,1241,874,1507,7918,9893,4080,0,1,1,1,31,36,0,0,0,0,0,0,0,0,0,0,0,0,1
15280,5804,2875,1259,874,1058,3509,7824,4709,0,1,0,9,127,21,0,1,0,0,0,0,0,1,0,0,0,0,0
15281,9258,1211,1241,0,1515,72,10574,684,0,1,0,1,61,9,0,1,0,0,0,0,0,0,0,0,1,0,0
15282,3205,173,1241,874,1507,7918,9893,4080,0,1,1,1,31,36,0,0,0,0,0,0,0,0,0,0,0,0,1
15283,10672,2834,362,874,1536,2066,1197,5375,0,1,1,9,75,9,0,1,0,0,0,0,0,0,1,0,0,0,0
15284,3205,149,1241,874,1507,7918,9893,4080,0,1,1,1,31,36,0,0,0,0,0,0,0,0,0,0,0,0,1
15285,10969,1564,941,874,1334,10818,3943,2613,0,1,1,9,22,12,0,1,0,0,0,0,0,0,0,0,0,0,1
15286,3090,2160,1241,874,1431,291,9921,4709,0,0,0,9,32,36,0,1,0,0,0,0,0,0,0,0,0,0,1
15287,3205,1338,1241,874,1507,7918,9893,4080,0,1,1,1,31,36,0,0,0,0,0,0,0,0,0,0,0,0,1
15288,5529,216,434,874,225,12430,7670,4220,0,1,1,1,30,12,0,1,0,0,0,0,0,0,0,0,1,0,0
15289,3205,2254,1241,874,1507,7918,9893,4080,0,1,1,1,31,36,0,0,0,0,0,0,0,0,0,0,0,0,1
15290,5126,2875,1241,874,1431,1432,1620,4709,0,0,0,9,123,18,0,1,0,0,0,0,0,0,0,0,0,0,1
15291,3205,2505,1241,874,1507,7918,9893,4080,0,1,1,1,31,36,0,0,0,0,0,0,0,0,0,0,0,0,1
15292,3205,146,1241,874,1507,7918,9893,4080,0,1,1,1,31,36,0,0,0,0,0,0,0,0,0,0,0,0,1
15293,3205,1739,1241,874,1507,7918,9893,4080,0,1,1,1,31,36,0,0,0,0,0,0,0,0,0,0,0,0,1
15294,9495,2535,1241,772,266,2535,2502,2540,0,1,1,10,22,12,0,1,0,0,0,0,0,1,0,0,0,0,0
15295,4893,1542,1241,874,486,4914,2489,1215,0,1,1,1,59,31,0,1,0,0,0,0,0,0,0,0,0,0,1
15296,3205,1860,1241,874,1507,7918,9893,4080,0,1,1,1,31,36,0,0,0,0,0,0,0,0,0,0,0,0,1
15297,3207,714,1241,874,1507,7904,9904,4080,0,1,1,1,31,36,0,0,0,0,0,0,0,0,0,0,0,0,1
15298,3205,2211,1241,874,1507,7918,9893,4080,0,1,1,1,31,36,0,0,0,0,0,0,0,0,0,0,0,0,1
15299,3204,131,1241,874,1507,7918,9893,4080,0,1,1,1,31,36,0,0,0,0,0,0,0,0,0,0,0,0,1
15300,3205,2638,1241,874,1507,7918,9893,4080,0,1,1,1,31,36,0,0,0,0,0,0,0,0,0,0,0,0,1
15301,3205,2811,1241,874,1507,7918,9893,4080,0,1,1,1,31,36,0,0,0,0,0,0,0,0,0,0,0,0,1
15302,3205,3070,1241,874,1507,7918,9893,4080,0,1,1,1,31,36,0,0,0,0,0,0,0,0,0,0,0,0,1
15303,3205,2880,1241,874,1507,7918,9893,4080,0,1,1,1,31,36,0,0,0,0,0,0,0,0,0,0,0,0,1
15304,4512,2462,1241,874,374,3176,9921,4709,0,1,0,9,123,36,0,0,0,0,0,1,0,0,0,0,0,0,1
15305,4242,883,749,874,46,2092,7548,2126,0,1,0,1,53,17,0,1,0,0,0,0,0,0,0,0,1,0,0
15306,931,1592,1329,874,1655,13311,3938,4847,0,1,1,9,123,36,0,1,0,0,0,0,0,0,0,0,0,0,1
15307,3205,1605,1241,874,1507,7918,9893,4080,0,1,1,1,31,36,0,0,0,0,0,0,0,0,0,0,0,0,1
15308,3205,1365,1241,874,1507,7918,9893,4080,0,1,1,1,31,36,0,0,0,0,0,0,0,0,0,0,0,0,1
15309,3205,1897,1241,874,1507,7918,9893,4080,0,1,1,1,31,36,0,0,0,0,0,0,0,0,0,0,0,0,1
15310,3207,3097,1241,874,1507,7908,9897,4080,0,1,0,1,31,36,0,0,0,0,0,0,0,0,0,0,0,0,1
15311,3205,2943,1241,874,1507,7918,9893,4080,0,1,1,1,31,36,0,0,0,0,0,0,0,0,0,0,0,0,1
15312,4160,625,1045,874,235,8943,9317,4709,0,1,0,1,4,22,0,1,0,0,0,0,0,0,0,0,1,0,0
15313,3207,597,1241,874,1507,7904,9904,4080,0,1,1,1,31,36,0,0,0,0,0,0,0,0,0,0,0,0,1
15314,3205,2476,1241,874,1507,7918,9893,4080,0,1,1,1,31,36,0,0,0,0,0,0,0,0,0,0,0,0,1
15315,3205,1712,1241,874,1507,7918,9893,4080,0,1,1,1,31,36,0,0,0,0,0,0,0,0,0,0,0,0,1
15316,3205,156,1241,874,1507,7918,9893,4080,0,1,1,1,31,36,0,0,0,0,0,0,0,0,0,0,0,0,1
15317,3205,1941,1241,874,1507,7918,9893,4080,0,1,1,1,31,36,0,0,0,0,0,0,0,0,0,0,0,0,1
15318,5929,2231,1241,874,1431,382,9921,4709,0,0,0,9,123,36,0,1,0,0,0,0,0,0,0,0,0,0,1
15319,3205,3067,1241,874,1507,7918,9893,4080,0,1,1,1,31,36,0,0,0,0,0,0,0,0,0,0,0,0,1
15320,11173,2259,434,874,795,9343,3646,4709,0,1,1,9,123,12,0,1,0,0,0,0,0,0,0,0,0,0,1
15321,3205,2362,1241,874,1507,7918,9893,4080,0,1,1,1,31,36,0,0,0,0,0,0,0,0,0,0,0,0,1
15322,166,1511,1241,874,614,4875,10025,2506,0,1,1,5,39,6,0,1,0,0,0,0,0,0,0,0,0,0,0
15323,3205,2366,1241,874,1507,7918,9893,4080,0,1,1,1,31,36,0,0,0,0,0,0,0,0,0,0,0,0,1
15324,3205,3047,1241,874,1507,7918,9893,4080,0,1,1,1,31,36,0,0,0,0,0,0,0,0,0,0,0,0,1
15325,3205,2229,1241,874,1507,7918,9893,4080,0,1,1,1,31,36,0,0,0,0,0,0,0,0,0,0,0,0,1
15326,8340,1697,1241,874,1053,9003,5965,2407,0,1,0,10,112,31,0,1,0,0,0,0,0,0,0,0,1,0,0
15327,3205,2617,1241,874,1507,7918,9893,4080,0,1,1,1,31,36,0,0,0,0,0,0,0,0,0,0,0,0,1
15328,2291,2067,1241,874,1380,8966,9921,4709,0,0,0,7,48,7,0,0,0,0,1,0,0,1,0,0,0,0,0
15329,3205,3013,1241,874,1507,7918,9893,4080,0,1,1,1,31,36,0,0,0,0,0,0,0,0,0,0,0,0,1
15330,3205,2658,1241,874,1507,7918,9893,4080,0,1,1,1,31,36,0,0,0,0,0,0,0,0,0,0,0,0,1
15331,3205,2993,1241,874,1507,7918,9893,4080,0,1,1,1,31,36,0,0,0,0,0,0,0,0,0,0,0,0,1
15332,3205,3044,1241,874,1507,7918,9893,4080,0,1,1,1,31,36,0,0,0,0,0,0,0,0,0,0,0,0,1
15333,3204,2863,1241,874,1507,7918,9893,4080,0,1,1,1,31,36,0,0,0,0,0,0,0,0,0,0,0,0,1
15334,1848,947,1241,440,1380,5909,8271,4709,0,0,0,9,57,36,0,1,0,0,0,0,0,0,1,0,0,0,0
15335,1075,1083,1241,734,1093,11742,9921,4709,0,0,0,1,58,18,0,1,0,0,0,0,0,0,0,0,1,0,0
15336,3205,3026,1241,874,1507,7918,9893,4080,0,1,1,1,31,36,0,0,0,0,0,0,0,0,0,0,0,0,1
15337,3205,2606,1241,874,1507,7918,9893,4080,0,1,1,1,31,36,0,0,0,0,0,0,0,0,0,0,0,0,1
15338,3205,2009,1241,874,1507,7918,9893,4080,0,1,1,1,31,36,0,0,0,0,0,0,0,0,0,0,0,0,1
15339,3206,2160,1241,874,1507,11759,9914,4080,0,1,0,1,31,36,0,0,0,0,0,0,0,0,0,0,0,0,1
15340,6585,1564,532,874,579,1390,8007,1807,0,1,1,1,58,1,0,1,0,0,0,0,0,0,0,0,0,0,0
15341,3205,2102,1241,874,1507,7918,9893,4080,0,1,1,1,31,36,0,0,0,0,0,0,0,0,0,0,0,0,1
15342,3205,1642,1241,874,1507,7918,9893,4080,0,1,1,1,31,36,0,0,0,0,0,0,0,0,0,0,0,0,1
15343,6930,1389,1241,874,758,6241,7345,4709,0,1,1,10,75,2,0,1,0,0,0,0,0,0,0,0,0,0,0
15344,3205,2839,1241,874,1507,7918,9893,4080,0,1,1,1,31,36,0,0,0,0,0,0,0,0,0,0,0,0,1
15345,3205,2713,1241,874,1507,7918,9893,4080,0,1,1,1,31,36,0,0,0,0,0,0,0,0,0,0,0,0,1
15346,3204,2884,1241,874,1507,7918,9893,4080,0,1,1,1,31,36,0,0,0,0,0,0,0,0,0,0,0,0,1
15347,3204,2818,1241,874,1507,7918,9893,4080,0,1,1,1,31,36,0,0,0,0,0,0,0,0,0,0,0,0,1
15348,3204,2969,1241,874,1507,7918,9893,4080,0,1,1,1,31,36,0,0,0,0,0,0,0,0,0,0,0,0,1
15349,4441,2709,1241,71,1380,7980,6124,937,0,0,0,1,58,18,0,1,0,0,0,0,0,0,0,0,1,0,0
15350,5317,1899,253,874,220,14138,332,4709,0,1,1,9,75,22,0,1,0,0,0,0,0,1,0,0,0,0,0
15351,8450,2482,1054,874,833,6641,7863,4242,0,1,1,9,61,31,0,0,0,0,0,1,0,0,0,1,0,0,0
15352,7534,998,1241,874,1380,1252,4547,4709,0,1,0,9,58,36,0,1,0,0,0,0,0,0,0,0,0,0,1
15353,9922,1488,827,874,472,4083,9921,4709,0,1,1,9,123,36,0,0,0,0,0,1,0,0,0,0,0,0,1
15354,7596,894,1241,874,1032,8186,1793,4709,0,1,1,9,123,36,0,1,0,0,0,0,0,0,0,0,0,0,1
15355,9496,2535,379,682,1379,11706,2080,4616,0,1,1,1,61,12,0,1,0,0,0,0,0,1,0,0,0,0,0
15356,5251,3063,1241,874,1390,7455,1761,4709,0,1,0,9,123,36,0,0,0,0,0,1,0,0,0,0,0,0,1
15357,1870,1915,1054,749,119,1649,2367,5506,0,1,1,4,23,31,0,1,0,0,0,0,0,0,0,0,1,0,0
15358,5048,1389,1241,874,758,1635,4470,20,0,1,0,10,75,22,0,0,0,1,0,0,0,0,0,1,0,0,0
15359,7830,1153,1241,874,1380,8508,4158,2200,0,1,0,1,58,7,0,1,0,0,0,0,0,0,0,0,0,0,0
15360,10231,3019,718,874,779,6318,3251,2012,0,1,0,1,123,32,0,1,0,0,0,0,0,0,0,0,0,0,0
15361,2710,276,758,874,1650,5367,11833,5980,0,1,0,5,49,22,0,1,0,0,0,0,0,0,0,0,1,0,0
15362,3575,2356,177,874,662,13488,11186,5828,0,1,0,1,22,14,0,1,0,0,0,0,0,0,0,0,0,0,0
15363,5571,2482,1241,874,833,2145,8739,2628,0,1,1,9,61,24,0,1,0,0,0,0,1,0,0,0,0,0,0
15364,8411,1560,1054,874,380,2691,6364,532,0,1,1,1,51,31,0,1,0,0,0,0,0,0,0,0,0,1,0
